village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code
32.13.30.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.30,PUSAKAJAYA,CIGUGUR,41266
32.13.30.2007,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.30,PUSAKAJAYA,CIGUGUR KALER,41266
32.13.30.2008,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.30,PUSAKAJAYA,RANGDU,41266
32.14.01.1001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,NAGRI KIDUL,41111
32.14.01.1002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,NAGRI KALER,41115
32.14.01.1003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,NAGRI TENGAH,41114
32.14.01.1004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,SINDANGKASIH,41112
32.14.01.1005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,CIPAISAN,41113
32.14.01.1006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,PURWAMEKAR,41119
32.14.01.1007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,CISEUREUH,41118
32.14.01.1008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,TEGALMUNCUL,41116
32.14.01.1009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,MUNJULJAYA,41117
32.14.01.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.01,PURWAKARTA,CITALANG,41119
32.14.02.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CAMPAKA,41181
32.14.02.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CAMPAKASARI,41181
32.14.02.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,BENTENG,41181
32.14.02.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIRENDE,41181
32.14.02.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIKUMPAY,41181
32.14.02.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIJAYA,41181
32.14.02.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,KERTAMUKTI,41181
32.14.02.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIMAHI,41181
32.14.02.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIJUNTI,41181
32.14.02.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CISAAT,41181
32.14.03.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,CIKAOBANDUNG,41152
32.14.03.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,JATIMEKAR,41152
32.14.03.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,JATILUHUR,41152
32.14.03.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,CILEGONG,41152
32.14.03.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,KEMBANGKUNING,41152
32.14.03.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,CIBINONG,41152
32.14.03.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,BUNDER,41152
32.14.03.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,MEKARGALIH,41152
32.14.03.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,CISALADA,41152
32.14.03.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.03,JATILUHUR,PARAKANLIMA,41152
32.14.04.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,PLERED,41162
32.14.04.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,PALINGGIHAN,41162
32.14.04.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,CIBOGOHILIR,41162
32.14.04.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,LINGGASARI,41162
32.14.04.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,GANDASOLI,41162
32.14.04.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,CITEKO,41162
32.14.04.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,LIUNGGUNUNG,41162
32.14.04.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,RAWASARI,41162
32.14.04.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,ANJUN,41162
32.14.04.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,SINDANGSARI,41162
32.14.04.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,BABAKANSARI,41162
32.14.04.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,GANDAMEKAR,41162
32.14.04.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,CITEKOKALER,41162
32.14.04.2014,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,PAMOYANAN,41162
32.14.04.2015,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,SEMPUR,41162
32.14.04.2016,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.04,PLERED,CIBOGO GIRANG,41162
32.14.05.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,SUKATANI,41167
32.14.05.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,MALANGNENGAH,41167
32.14.05.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CILALAWI,41167
32.14.05.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,SUKAMAJU,41167
32.14.05.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CIPICUNG,41167
32.14.05.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CIANTING UTARA,41167
32.14.05.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CIANTING,41167
32.14.05.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,PASIRMUNJUL,41167
32.14.05.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,TAJURSINDANG,41167
32.14.05.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CIBODAS,41167
32.14.05.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,CIJANTUNG,41167
32.14.05.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,SUKAJAYA,41167
32.14.05.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,PANYINDANGAN,41167
32.14.05.2014,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.05,SUKATANI,SINDANGLAYA,41167
32.14.06.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,DARANGDAN,41163
32.14.06.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,DEPOK,41163
32.14.06.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,CILINGGA,41163
32.14.06.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,NANGEWER,41163
32.14.06.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,MEKARSARI,41163
32.14.06.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,LINGGARSARI,41163
32.14.06.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,SAWIT,41163
32.14.06.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,LINGGAMUKTI,41163
32.14.06.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,GUNUNGHEJO,41163
32.14.06.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,PASIRANGIN,41163
32.14.06.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,LEGOKSARI,41163
32.14.06.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,SIRNAMANAH,41163
32.14.06.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,SADARKARYA,41163
32.14.06.2014,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,NEGLASARI,41163
32.14.06.2015,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.06,DARANGDAN,NAGRAK,41163
32.14.07.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,GUNUNGKARUNG,41166
32.14.07.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,CITAMIANG,41166
32.14.07.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,SINARGALIH,41166
32.14.07.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,TEGALDATAR,41166
32.14.07.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,CIJATI,41166
32.14.07.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,CIRAMAHILIR,41166
32.14.07.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,SUKAMUKTI,41166
32.14.07.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.07,MANIIS,PASIRJAMBU,41166
32.14.08.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,BATUTUMPANG,41165
32.14.08.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,CITALANG,41165
32.14.08.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,TEGALWARU,41165
32.14.08.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,TEGALSARI,41165
32.14.08.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,WARUNGJERUK,41165
32.14.08.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,GALUMPIT,41165
32.14.08.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,SUKAHAJI,41165
32.14.08.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,KAROYA,41165
32.14.08.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,CADASSARI,41165
32.14.08.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,CADASMEKAR,41165
32.14.08.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,CISARUA,41165
32.14.08.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,SUKAMULYA,41165
32.14.08.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.08,TEGALWARU,PASANGGRAHAN,41165
32.14.09.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,WANAYASA,41174
32.14.09.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,SUKADAMI,41174
32.14.09.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,WANASARI,41174
32.14.09.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,SIMPANG,41174
32.14.09.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,NAGROG,41174
32.14.09.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,CIBUNTU,41174
32.14.09.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,BABAKAN,41174
32.14.09.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,NANGERANG,41174
32.14.09.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,CIAWI,41174
32.14.09.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,SUMURUGUL,41174
32.14.09.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,RAHARJA,41174
32.14.09.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,SAKAMBANG,41174
32.14.09.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,TARINGGUL TONGGOH,41174
32.14.09.2014,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,LEGOKHUNI,41174
32.14.09.2015,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.09,WANAYASA,TARINGGUL TENGAH,41174
32.14.10.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,PASAWAHANANYAR,41172
32.14.10.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,PASAWAHAN,41172
32.14.10.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,SAWAHKULON,41172
32.14.10.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,CIHERANG,41172
32.14.10.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,CIDAHU,41172
32.14.10.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,PASAWAHANKIDUL,41172
32.14.10.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,KERTAJAYA,41172
32.14.10.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,LEBAKANYAR,41172
32.14.10.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,SELAAWI,41172
32.14.10.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,MARGASARI,41172
32.14.10.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,WARUNGKADU,41172
32.14.10.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.10,PASAWAHAN,CIHUNI,41172
32.14.11.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,BOJONG BARAT,41164
32.14.11.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,BOJONG TIMUR,41164
32.14.11.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,CIKERIS,41164
32.14.11.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,CIHANJAWAR,41164
32.14.11.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,CIPEUNDEUY,41164
32.14.11.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,CILEUNCA,41164
32.14.11.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,CIBINGBIN,41164
32.14.11.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,KERTASARI,41164
32.14.11.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,PANGKALAN,41164
32.14.11.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,PAWENANG,41164
32.14.11.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,SUKAMANAH,41164
32.14.11.2012,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,SINDANGPANON,41164
32.14.11.2013,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,SINDANGSARI,41164
32.14.11.2014,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.11,BOJONG,PASANGGRAHAN,41164
32.14.12.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,CILANGKAP,41151
32.14.12.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,CICADAS,41151
32.14.12.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,HEGARMANAH,41151
32.14.12.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,BABAKANCIKAO,41151
32.14.12.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,KADUMEKAR,41151
32.14.12.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,MARANCANG,41151
32.14.12.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,CIWARENG,41151
32.14.12.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,MULYAMEKAR,41151
32.14.12.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.12,BABAKANCIKAO,CIGELAM,41151
32.14.13.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CIWANGI,41182
32.14.13.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CIBENING,41182
32.14.13.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,BUNGURSARI,41182
32.14.13.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,DANGDEUR,41182
32.14.13.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CIBUNGUR,41182
32.14.13.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,WANAKERTA,41182
32.14.13.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CINANGKA,41182
32.14.13.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CIKOPO,41182
32.14.13.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,CIBODAS,41182
32.14.13.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.13,BUNGURSARI,KARANGMUKTI,41182
32.14.14.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIBATU,41183
32.14.14.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CILANDAK,41183
32.14.14.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,KARYAMEKAR,41183
32.14.14.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIPINANG,41183
32.14.14.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIPARUNGSARI,41183
32.14.14.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIRANGKONG,41183
32.14.14.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIKADU,41183
32.14.14.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIBUKAMANAH,41183
32.14.14.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,WANAWALI,41183
32.14.14.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.14,CIBATU,CIPANCUR,41183
32.14.15.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,KUTAMANAH,41153
32.14.15.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,KERTAMANAH,41153
32.14.15.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,CIRIRIP,41153
32.14.15.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,SUKASARI,41153
32.14.15.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.15,SUKASARI,PARUNGBANTENG,41153
32.14.16.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,PARAKANSALAM,41173
32.14.16.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,PONDOKBUNGUR,41173
32.14.16.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALEM,41173
32.14.16.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,GALUDRA,41173
32.14.16.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,TANJUNGSARI,41173
32.14.16.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALAMMULYA,41173
32.14.16.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALAMJAYA,41173
32.14.16.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,BUNGURJAYA,41173
32.14.16.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,GURUDUG,41173
32.14.16.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SUKAJADI,41173
32.14.16.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SITU,41173
32.14.17.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,KARANGPEDAS,41175
32.14.17.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,CIRACAS,41175
32.14.17.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,PARAKANGAROKGEK,41175
32.14.17.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,TARINGGULLANDEUH,41175
32.14.17.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,MEKARJAYA,41175
32.14.17.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,MARGALUYU,41175
32.14.17.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,GARDU,41175
32.14.17.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,CIBEBER,41175
32.14.17.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,PUSAKAMULYA,41175
32.14.17.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.17,KIARAPEDES,SUMBERSARI,41175
32.15.01.1001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,KARAWANG KULON,41311
32.15.01.1003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,ADIARSA BARAT,41313
32.15.01.1005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,TANJUNGPURA,41316
32.15.01.1006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,TANJUNGMEKAR,41317
32.15.01.1007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,TUNGGAKJATI,41318
32.15.01.1010,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,KARAWANGPAWITAN,41315
32.15.01.1011,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,NAGASARI,41312
32.15.01.1012,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.01,KARAWANG BARAT,MEKARJATI,41319
32.15.02.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,CIPTASARI,41362
32.15.02.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,TAMANMEKAR,41362
32.15.02.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,TAMANSARI,41362
32.15.02.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,JATILAKSANA,41362
32.15.02.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,CINTAASIH,41362
32.15.02.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,KERTASARI,41362
32.15.02.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,MULANGSARI,41362
32.15.02.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.02,PANGKALAN,MEDALSARI,41362
32.15.03.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,TELUKJAMBE,41331
32.15.03.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,SUKAHARJA,41336
32.15.03.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,SIRNABAYA,41333
32.15.03.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,PUSEURJAYA,41334
32.15.03.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,SUKALUYU,41335
32.15.03.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,WADAS,41337
32.15.03.2011,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,PURWADANA,41338
32.15.03.2012,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,SUKAMAKMUR,41339
32.15.03.2019,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.03,TELUKJAMBE TIMUR,PINAYUNGAN,41332
32.15.04.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.04,CIAMPEL,KUTAPOHACI,41363
32.15.04.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.04,CIAMPEL,PARUNGMULYA,41363
32.15.04.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.04,CIAMPEL,KUTAMEKAR,41363
