village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern,district_cluster_id,district_cluster_size,triplet_cluster_id,triplet_cluster_size,review_priority
32.13.23.2006,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.23,SERANGPANJANG,CIPANCAR,,,,,41287,41282,41288,41282;41287;41288,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.23.2006;open_data_jabar:32.13.23.2006;kodepos_dev:32.13.23.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4452;open_data_jabar:22294;kodepos_dev:4452,2026-08-11,all_three_different,DIST-018E24FFEB33,6,TRIP-8478D95BB151,6,high
32.16.04.2005,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKARAHAYU,,,,,17624,17620,17621,17620;17621;17624,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2005;open_data_jabar:32.16.04.2005;kodepos_dev:32.16.04.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5040;open_data_jabar:22946;kodepos_dev:5040,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-0B5F6D85F096,1,high
32.16.04.2007,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKABAKTI,,,,,17625,17620,17621,17620;17621;17625,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2007;open_data_jabar:32.16.04.2007;kodepos_dev:32.16.04.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5042;open_data_jabar:22949;kodepos_dev:5042,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-5A8332EB8511,1,high
32.16.04.2001,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKAWIJAYA,,,,,17626,17620,17621,17620;17621;17626,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2001;open_data_jabar:32.16.04.2001;kodepos_dev:32.16.04.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5036;open_data_jabar:22942;kodepos_dev:5036,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-BA4A8D5A3298,1,high
32.16.04.2006,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKAMANTRI,,,,,17627,17620,17621,17620;17621;17627,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2006;open_data_jabar:32.16.04.2006;kodepos_dev:32.16.04.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5041;open_data_jabar:22947;kodepos_dev:5041,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-DCA208A30EB9,1,high
32.16.04.2003,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKARAJA,,,,,17622,17620,17621,17620;17621;17622,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2003;open_data_jabar:32.16.04.2003;kodepos_dev:32.16.04.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5038;open_data_jabar:22944;kodepos_dev:5038,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-ED6176A7B5DC,1,high
32.16.04.2002,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.04,TAMBELANG,SUKAMAJU,,,,,17623,17620,17621,17620;17621;17623,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.04.2002;open_data_jabar:32.16.04.2002;kodepos_dev:32.16.04.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5037;open_data_jabar:22943;kodepos_dev:5037,2026-08-11,all_three_different,DIST-1093100885AE,6,TRIP-F78328C831FB,1,high
32.78.10.1001,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,SUKANAGARA,,,,,46118,46196,46190,46118;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1001;open_data_jabar:32.78.10.1001;kodepos_dev:32.78.10.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5928;open_data_jabar:23933;kodepos_dev:5928,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-A4D9D42E9DC9,3,high
32.78.10.1002,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,SUKAMENAK,,,,,46118,46196,46190,46118;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1002;open_data_jabar:32.78.10.1002;kodepos_dev:32.78.10.1002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5929;open_data_jabar:23934;kodepos_dev:5929,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-A4D9D42E9DC9,3,high
32.78.10.1003,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,PURBARATU,,,,,46118,46196,46190,46118;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1003;open_data_jabar:32.78.10.1003;kodepos_dev:32.78.10.1003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5930;open_data_jabar:23935;kodepos_dev:5930,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-A4D9D42E9DC9,3,high
32.78.10.1004,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,SUKAASIH,,,,,46119,46196,46190,46119;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1004;open_data_jabar:32.78.10.1004;kodepos_dev:32.78.10.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5931;open_data_jabar:23936;kodepos_dev:5931,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-EFD052EF7D89,3,high
32.78.10.1005,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,SUKAJAYA,,,,,46119,46196,46190,46119;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1005;open_data_jabar:32.78.10.1005;kodepos_dev:32.78.10.1005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5932;open_data_jabar:23938;kodepos_dev:5932,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-EFD052EF7D89,3,high
32.78.10.1006,32,JAWA BARAT,32.78,KOTA TASIKMALAYA,32.78.10,PURBARATU,SINGKUP,,,,,46119,46196,46190,46119;46190;46196,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.78.10.1006;open_data_jabar:32.78.10.1006;kodepos_dev:32.78.10.1006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5933;open_data_jabar:23939;kodepos_dev:5933,2026-08-11,all_three_different,DIST-A6D7BF7A8A97,6,TRIP-EFD052EF7D89,3,high
32.01.31.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKALUYU,,,,,16262,16610,16611,16262;16610;16611,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.31.2005;open_data_jabar:32.01.31.2005;kodepos_dev:32.01.31.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:355;open_data_jabar:17740;kodepos_dev:355,2026-08-11,all_three_different,DIST-AF0B0D362115,5,TRIP-002CFA983109,1,high
32.01.31.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAMANTRI,,,,,16265,16610,16611,16265;16610;16611,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.31.2001;open_data_jabar:32.01.31.2001;kodepos_dev:32.01.31.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:351;open_data_jabar:17735;kodepos_dev:351,2026-08-11,all_three_different,DIST-AF0B0D362115,5,TRIP-160075BC3EFB,1,high
32.01.31.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAJAYA,,,,,16264,16610,16611,16264;16610;16611,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.31.2007;open_data_jabar:32.01.31.2007;kodepos_dev:32.01.31.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:357;open_data_jabar:17742;kodepos_dev:357,2026-08-11,all_three_different,DIST-AF0B0D362115,5,TRIP-3B4CFC557360,1,high
32.01.31.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKAJADI,,,,,16263,16610,16611,16263;16610;16611,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.31.2008;open_data_jabar:32.01.31.2008;kodepos_dev:32.01.31.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:358;open_data_jabar:17743;kodepos_dev:358,2026-08-11,all_three_different,DIST-AF0B0D362115,5,TRIP-700651E826EC,1,high
32.01.31.2006,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.31,TAMANSARI,SUKARESMI,,,,,16268,16610,16611,16268;16610;16611,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.31.2006;open_data_jabar:32.01.31.2006;kodepos_dev:32.01.31.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:356;open_data_jabar:17741;kodepos_dev:356,2026-08-11,all_three_different,DIST-AF0B0D362115,5,TRIP-C9E8706C609B,1,high
32.02.01.2007,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIKADU,,,,,43341,43316,43364,43316;43341;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2007;open_data_jabar:32.02.01.2007;kodepos_dev:32.02.01.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:443;open_data_jabar:17839;kodepos_dev:443,2026-08-11,all_three_different,DIST-37F60AD84551,5,TRIP-6347391F3981,1,high
32.02.01.2010,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,JAYANTI,,,,,43341,43312,43364,43312;43341;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2010;open_data_jabar:32.02.01.2010;kodepos_dev:32.02.01.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:446;open_data_jabar:17842;kodepos_dev:446,2026-08-11,all_three_different,DIST-37F60AD84551,5,TRIP-77FAE26A94FE,1,high
32.02.01.2005,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIBODAS,,,,,43372,43315,43364,43315;43364;43372,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2005;open_data_jabar:32.02.01.2005;kodepos_dev:32.02.01.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:441;open_data_jabar:17836;kodepos_dev:441,2026-08-11,all_three_different,DIST-37F60AD84551,5,TRIP-9A64387CA135,1,high
32.02.01.2009,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,CIMANGGU,,,,,43347,43314,43364,43314;43347;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.2009;open_data_jabar:32.02.01.2009;kodepos_dev:32.02.01.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:445;open_data_jabar:17841;kodepos_dev:445,2026-08-11,all_three_different,DIST-37F60AD84551,5,TRIP-D18627033895,1,high
32.02.01.1001,32,JAWA BARAT,32.02,KAB. SUKABUMI,32.02.01,PALABUHANRATU,PALABUHANRATU,,,,,43341,43311,43364,43311;43341;43364,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.02.01.1001;open_data_jabar:32.02.01.1001;kodepos_dev:32.02.01.1001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:437;open_data_jabar:17832;kodepos_dev:437,2026-08-11,all_three_different,DIST-37F60AD84551,5,TRIP-F8B5F215748F,1,high
32.05.32.2001,32,JAWA BARAT,32.05,KAB. GARUT,32.05.32,MEKARMUKTI,MEKARMUKTI,,,,,44199,44165,44155,44155;44165;44199,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.32.2001;open_data_jabar:32.05.32.2001;kodepos_dev:32.05.32.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1819;open_data_jabar:19367;kodepos_dev:1819,2026-08-11,all_three_different,DIST-30256EA4F45A,5,TRIP-4F307F43C6EB,4,high
32.05.32.2002,32,JAWA BARAT,32.05,KAB. GARUT,32.05.32,MEKARMUKTI,KARANGWANGI,,,,,44199,44165,44155,44155;44165;44199,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.32.2002;open_data_jabar:32.05.32.2002;kodepos_dev:32.05.32.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1820;open_data_jabar:19368;kodepos_dev:1820,2026-08-11,all_three_different,DIST-30256EA4F45A,5,TRIP-4F307F43C6EB,4,high
32.05.32.2004,32,JAWA BARAT,32.05,KAB. GARUT,32.05.32,MEKARMUKTI,CIJAYANA,,,,,44199,44165,44155,44155;44165;44199,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.32.2004;open_data_jabar:32.05.32.2004;kodepos_dev:32.05.32.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1822;open_data_jabar:19371;kodepos_dev:1822,2026-08-11,all_three_different,DIST-30256EA4F45A,5,TRIP-4F307F43C6EB,4,high
32.05.32.2005,32,JAWA BARAT,32.05,KAB. GARUT,32.05.32,MEKARMUKTI,MEKARSARI,,,,,44199,44165,44155,44155;44165;44199,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.32.2005;open_data_jabar:32.05.32.2005;kodepos_dev:32.05.32.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1823;open_data_jabar:19372;kodepos_dev:1823,2026-08-11,all_three_different,DIST-30256EA4F45A,5,TRIP-4F307F43C6EB,4,high
32.05.32.2003,32,JAWA BARAT,32.05,KAB. GARUT,32.05.32,MEKARMUKTI,JAYABAYA,,,,,40374,44165,44155,40374;44155;44165,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.05.32.2003;open_data_jabar:32.05.32.2003;kodepos_dev:32.05.32.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1821;open_data_jabar:19369;kodepos_dev:1821,2026-08-11,all_three_different,DIST-30256EA4F45A,5,TRIP-D85C88D7237A,1,high
32.16.20.2004,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.20,CIKARANG PUSAT,HEGARMUKTI,,,,,17815,17530,17531,17530;17531;17815,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.20.2004;open_data_jabar:32.16.20.2004;kodepos_dev:32.16.20.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5175;open_data_jabar:23096;kodepos_dev:5175,2026-08-11,all_three_different,DIST-21523806C538,5,TRIP-14FBFF89C7E3,1,high
32.16.20.2006,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.20,CIKARANG PUSAT,PASIRTANJUNG,,,,,17814,17530,17531,17530;17531;17814,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.20.2006;open_data_jabar:32.16.20.2006;kodepos_dev:32.16.20.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5177;open_data_jabar:23098;kodepos_dev:5177,2026-08-11,all_three_different,DIST-21523806C538,5,TRIP-541BDF4DD9DA,1,high
32.16.20.2001,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.20,CIKARANG PUSAT,CICAU,,,,,17812,17530,17531,17530;17531;17812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.20.2001;open_data_jabar:32.16.20.2001;kodepos_dev:32.16.20.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5172;open_data_jabar:23093;kodepos_dev:5172,2026-08-11,all_three_different,DIST-21523806C538,5,TRIP-742A618D1628,1,high
32.16.20.2005,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.20,CIKARANG PUSAT,JAYAMUKTI,,,,,17816,17530,17531,17530;17531;17816,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.20.2005;open_data_jabar:32.16.20.2005;kodepos_dev:32.16.20.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5176;open_data_jabar:23097;kodepos_dev:5176,2026-08-11,all_three_different,DIST-21523806C538,5,TRIP-76279051E040,1,high
32.16.20.2002,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.20,CIKARANG PUSAT,SUKAMAHI,,,,,17811,17530,17531,17530;17531;17811,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.20.2002;open_data_jabar:32.16.20.2002;kodepos_dev:32.16.20.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5173;open_data_jabar:23094;kodepos_dev:5173,2026-08-11,all_three_different,DIST-21523806C538,5,TRIP-880A04B29526,1,high
32.15.26.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.26,KARAWANG TIMUR,KONDANGJAYA,,,,,41324,41371,41313,41313;41324;41371,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.26.2007;open_data_jabar:32.15.26.2007;kodepos_dev:32.15.26.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4973;open_data_jabar:22872;kodepos_dev:4973,2026-08-11,all_three_different,DIST-BA8BADDEE46B,4,TRIP-27262047CC6E,1,high
32.15.26.1004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.26,KARAWANG TIMUR,PLAWAD,,,,,41326,41327,41314,41314;41326;41327,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.26.1004;open_data_jabar:32.15.26.1004;kodepos_dev:32.15.26.1004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4970;open_data_jabar:22868;kodepos_dev:4970,2026-08-11,all_three_different,DIST-BA8BADDEE46B,4,TRIP-768E71D9B8A8,1,high
32.15.26.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.26,KARAWANG TIMUR,MARGASARI,,,,,41325,41371,41313,41313;41325;41371,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.26.2005;open_data_jabar:32.15.26.2005;kodepos_dev:32.15.26.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4971;open_data_jabar:22869;kodepos_dev:4971,2026-08-11,all_three_different,DIST-BA8BADDEE46B,4,TRIP-7EEFD1B6D683,1,high
32.15.26.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.26,KARAWANG TIMUR,WARUNGBAMBU,,,,,41323,41371,41313,41313;41323;41371,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.26.2006;open_data_jabar:32.15.26.2006;kodepos_dev:32.15.26.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4972;open_data_jabar:22871;kodepos_dev:4972,2026-08-11,all_three_different,DIST-BA8BADDEE46B,4,TRIP-9B6979408541,1,high
32.16.15.2005,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.15,SUKATANI,SUKARUKUN,,,,,17637,17630,17631,17630;17631;17637,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.15.2005;open_data_jabar:32.16.15.2005;kodepos_dev:32.16.15.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5137;open_data_jabar:23054;kodepos_dev:5137,2026-08-11,all_three_different,DIST-B935FFBD562C,4,TRIP-14FBEE4A235F,1,high
32.16.15.2007,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.15,SUKATANI,SUKADARMA,,,,,17632,17630,17631,17630;17631;17632,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.15.2007;open_data_jabar:32.16.15.2007;kodepos_dev:32.16.15.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5139;open_data_jabar:23056;kodepos_dev:5139,2026-08-11,all_three_different,DIST-B935FFBD562C,4,TRIP-30CA2DA3BDD9,1,high
32.16.15.2003,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.15,SUKATANI,SUKAHURIP,,,,,17634,17630,17631,17630;17631;17634,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.15.2003;open_data_jabar:32.16.15.2003;kodepos_dev:32.16.15.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5135;open_data_jabar:23052;kodepos_dev:5135,2026-08-11,all_three_different,DIST-B935FFBD562C,4,TRIP-4204E1119385,1,high
32.16.15.2002,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.15,SUKATANI,SUKAMANAH,,,,,17633,17630,17631,17630;17631;17633,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.15.2002;open_data_jabar:32.16.15.2002;kodepos_dev:32.16.15.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5134;open_data_jabar:23051;kodepos_dev:5134,2026-08-11,all_three_different,DIST-B935FFBD562C,4,TRIP-8EBB1E8ACC71,1,high
32.06.21.2002,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.21,KARANG JAYA,KARANG JAYA,,,,,,46499,46199,46199;46499,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.21.2002;open_data_jabar:32.06.21.2002;kodepos_dev:32.06.21.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2097;open_data_jabar:19676;kodepos_dev:2097,2026-08-11,diskominfo_missing_api_odj_different,DIST-0EFA39C467C6,3,TRIP-5DACA52588D6,3,highest
32.06.21.2003,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.21,KARANG JAYA,KARANGLAYUNG,,,,,,46499,46199,46199;46499,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.21.2003;open_data_jabar:32.06.21.2003;kodepos_dev:32.06.21.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2098;open_data_jabar:19677;kodepos_dev:2098,2026-08-11,diskominfo_missing_api_odj_different,DIST-0EFA39C467C6,3,TRIP-5DACA52588D6,3,highest
32.06.21.2004,32,JAWA BARAT,32.06,KAB. TASIKMALAYA,32.06.21,KARANG JAYA,CITALAHAB,,,,,,46499,46199,46199;46499,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.06.21.2004;open_data_jabar:32.06.21.2004;kodepos_dev:32.06.21.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2099;open_data_jabar:19678;kodepos_dev:2099,2026-08-11,diskominfo_missing_api_odj_different,DIST-0EFA39C467C6,3,TRIP-5DACA52588D6,3,highest
32.16.10.2008,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,KARANGMUKTI,,,,,17538,17530,17535,17530;17535;17538,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2008;open_data_jabar:32.16.10.2008;kodepos_dev:32.16.10.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5097;open_data_jabar:23010;kodepos_dev:5097,2026-08-11,all_three_different,DIST-E309C8A0434A,3,TRIP-12C285F6EF34,1,high
32.16.10.2004,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.10,KARANG BAHAGIA,KARANGANYAR,,,,,17533,17530,17535,17530;17533;17535,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.10.2004;open_data_jabar:32.16.10.2004;kodepos_dev:32.16.10.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5093;open_data_jabar:23006;kodepos_dev:5093,2026-08-11,all_three_different,DIST-E309C8A0434A,3,TRIP-33D6B3A4114F,1,high
