record_id,province_code,province_name,province_aliases,city_code,city_name,city_aliases,district_code,district_name,district_aliases,village_code,village_name,village_aliases,former_village_code,bps_province_codes,bps_city_codes,bps_district_codes,bps_village_codes,postal_code,postal_code_candidate,postal_verification_status,postal_confidence,operational_status,review_required,postal_candidates,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_code_pos_indonesia_observed,pos_indonesia_match,pos_indonesia_checked_at,pos_indonesia_evidence_url,pos_indonesia_note,administrative_resolution_applied,source_ids,source_village_codes,source_rows,snapshot,use_policy
ID-3209202005,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2005,KALIKOA,,,32,3209,3209162,3209162001,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2005;open_data_jabar:32.09.20.2005;kodepos_dev:32.09.20.2005,diskominfo:3117;open_data_jabar:20809;kodepos_dev:3117,2026-08-11,Use for exact postal validation.
ID-3209202006,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2006,TUK,,,32,3209,3209162,3209162003,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2006;open_data_jabar:32.09.20.2006;kodepos_dev:32.09.20.2006,diskominfo:3118;open_data_jabar:20810;kodepos_dev:3118,2026-08-11,Use for exact postal validation.
ID-3209202007,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2007,KEDUNGJAYA,,,32,3209,3209162,3209162004,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2007;open_data_jabar:32.09.20.2007;kodepos_dev:32.09.20.2007,diskominfo:3119;open_data_jabar:20811;kodepos_dev:3119,2026-08-11,Use for exact postal validation.
ID-3209202008,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2008,KEDAWUNG,,,32,3209,3209162,3209162005,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2008;open_data_jabar:32.09.20.2008;kodepos_dev:32.09.20.2008,diskominfo:3120;open_data_jabar:20812;kodepos_dev:3120,2026-08-11,Use for exact postal validation.
ID-3209202009,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2009,KERTAWINANGUN,,,32,3209,3209162,3209162006,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2009;open_data_jabar:32.09.20.2009;kodepos_dev:32.09.20.2009,diskominfo:3121;open_data_jabar:20813;kodepos_dev:3121,2026-08-11,Use for exact postal validation.
ID-3209202010,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2010,SUTAWINANGUN,,,32,3209,3209162,3209162007,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2010;open_data_jabar:32.09.20.2010;kodepos_dev:32.09.20.2010,diskominfo:3122;open_data_jabar:20815;kodepos_dev:3122,2026-08-11,Use for exact postal validation.
ID-3209202011,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.20,KEDAWUNG,,32.09.20.2011,PILANGSARI,,,32,3209,3209162,3209162008,45653,45153,verified_adjudicated,high,usable_verified,no,45153;45653,45653,45153,45153,45653,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.20.2011;open_data_jabar:32.09.20.2011;kodepos_dev:32.09.20.2011,diskominfo:3123;open_data_jabar:20816;kodepos_dev:3123,2026-08-11,Use for exact postal validation.
ID-3209212001,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2001,ADIDHARMA,,,32,3209,3209171,3209171001,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2001;open_data_jabar:32.09.21.2001;kodepos_dev:32.09.21.2001,diskominfo:3124;open_data_jabar:20817;kodepos_dev:3124,2026-08-11,Use for exact postal validation.
ID-3209212002,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2002,PASINDANGAN,,,32,3209,3209171,3209171002,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2002;open_data_jabar:32.09.21.2002;kodepos_dev:32.09.21.2002,diskominfo:3125;open_data_jabar:20818;kodepos_dev:3125,2026-08-11,Use for exact postal validation.
ID-3209212003,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2003,JADIMULYA,,,32,3209,3209171,3209171003,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2003;open_data_jabar:32.09.21.2003;kodepos_dev:32.09.21.2003,diskominfo:3126;open_data_jabar:20819;kodepos_dev:3126,2026-08-11,Use for exact postal validation.
ID-3209212004,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2004,KLAYAN,,,32,3209,3209171,3209171004,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2004;open_data_jabar:32.09.21.2004;kodepos_dev:32.09.21.2004,diskominfo:3127;open_data_jabar:20820;kodepos_dev:3127,2026-08-11,Use for exact postal validation.
ID-3209212005,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2005,JATIMERTA,,,32,3209,3209171,3209171005,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2005;open_data_jabar:32.09.21.2005;kodepos_dev:32.09.21.2005,diskominfo:3128;open_data_jabar:20821;kodepos_dev:3128,2026-08-11,Use for exact postal validation.
ID-3209212006,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2006,ASTANA,,,32,3209,3209171,3209171006,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2006;open_data_jabar:32.09.21.2006;kodepos_dev:32.09.21.2006,diskominfo:3129;open_data_jabar:20822;kodepos_dev:3129,2026-08-11,Use for exact postal validation.
ID-3209212007,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2007,KALISAPU,,,32,3209,3209171,3209171007,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2007;open_data_jabar:32.09.21.2007;kodepos_dev:32.09.21.2007,diskominfo:3130;open_data_jabar:20823;kodepos_dev:3130,2026-08-11,Use for exact postal validation.
ID-3209212008,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2008,WANAKAYA,,,32,3209,3209171,3209171008,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2008;open_data_jabar:32.09.21.2008;kodepos_dev:32.09.21.2008,diskominfo:3131;open_data_jabar:20824;kodepos_dev:3131,2026-08-11,Use for exact postal validation.
ID-3209212009,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2009,GROGOL,,,32,3209,3209171,3209171009,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2009;open_data_jabar:32.09.21.2009;kodepos_dev:32.09.21.2009,diskominfo:3132;open_data_jabar:20826;kodepos_dev:3132,2026-08-11,Use for exact postal validation.
ID-3209212010,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2010,BABADAN,,,32,3209,3209171,3209171010,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2010;open_data_jabar:32.09.21.2010;kodepos_dev:32.09.21.2010,diskominfo:3133;open_data_jabar:20827;kodepos_dev:3133,2026-08-11,Use for exact postal validation.
ID-3209212011,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2011,BUYUT,,,32,3209,3209171,3209171011,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2011;open_data_jabar:32.09.21.2011;kodepos_dev:32.09.21.2011,diskominfo:3134;open_data_jabar:20828;kodepos_dev:3134,2026-08-11,Use for exact postal validation.
ID-3209212012,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2012,MAYUNG,,,32,3209,3209171,3209171012,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2012;open_data_jabar:32.09.21.2012;kodepos_dev:32.09.21.2012,diskominfo:3135;open_data_jabar:20829;kodepos_dev:3135,2026-08-11,Use for exact postal validation.
ID-3209212015,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,GUNUNGJATI,32.09.21.2015,MERTASINGA,,,32,3209,3209171,3209171015,45643,,verified_adjudicated,high,usable_verified,no,45151;45643,45643,45643,45151,45643,diskominfo;open_data_jabar,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.21.2015;open_data_jabar:32.09.21.2015;kodepos_dev:32.09.21.2015,diskominfo:3136;open_data_jabar:20830;kodepos_dev:3136,2026-08-11,Use for exact postal validation.
ID-3209212016,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,SURANENGGALA,32.09.21.2016,SAMBENG,,32.09.39.2001,32,3209,3209181,3209171013,45659,,verified_adjudicated,high,usable_verified,no,45150;45151;45659,45659,45151,45150,45659,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Automated exact-hierarchy matching failed only because Pos Indonesia's database still lists Sambeng under its former district, Suranenggala, not the current district Gunung Jati. The project's own Pos Indonesia scrape cache (pos-indonesia-unresolved-observations.cache.json, checked 2026-08-12) shows an exact village+city+province match: Kab. Cirebon, Kec. Suranenggala, Sambeng, 45659. This former-district assignment is independently documented in data/kemendagri_code_resolutions.json resolutions[0] (former_village_code 32.09.39.2001 -> current 32.09.21.2016). 45659 also matches the existing Diskominfo value. Reviewer initially proposed 45150 from nomor.net (third-party directory); project owner reconsidered and accepted 45659 instead because it has direct Pos Indonesia evidence, per docs/postal-data-status-and-review-guide.md evidence hierarchy.",yes,diskominfo_jabar_village_2024_unreviewed;kemendagri_wilayah_2025;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.39.2001;open_data_jabar:32.09.39.2001;kodepos_dev:32.09.21.2016,diskominfo:3302;open_data_jabar:21015;kodepos_dev:3137,2026-08-11,Use for exact postal validation.
ID-3209212017,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.21,GUNUNG JATI,SURANENGGALA,32.09.21.2017,SIRNABAYA,,32.09.39.2002,32,3209,3209181,3209171014,45659,,verified_adjudicated,high,usable_verified,no,45150;45151;45659,45659,45151,45150,45659,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Automated exact-hierarchy matching failed only because Pos Indonesia's database still lists Sirnabaya under its former district, Suranenggala, not the current district Gunung Jati. The project's own Pos Indonesia scrape cache (pos-indonesia-unresolved-observations.cache.json, checked 2026-08-12) shows an exact village+city+province match: Kab. Cirebon, Kec. Suranenggala, Sirnabaya, 45659. This former-district assignment is independently documented in data/kemendagri_code_resolutions.json resolutions[1] (former_village_code 32.09.39.2002 -> current 32.09.21.2017). 45659 also matches the existing Diskominfo value. Reviewer initially proposed 45150 from nomor.net (third-party directory); project owner reconsidered and accepted 45659 instead because it has direct Pos Indonesia evidence, per docs/postal-data-status-and-review-guide.md evidence hierarchy.",yes,diskominfo_jabar_village_2024_unreviewed;kemendagri_wilayah_2025;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.39.2002;open_data_jabar:32.09.39.2002;kodepos_dev:32.09.21.2017,diskominfo:3303;open_data_jabar:21016;kodepos_dev:3138,2026-08-11,Use for exact postal validation.
ID-3209222010,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2010,KERTASURA,,,32,3209,3209180,3209180011,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2010;open_data_jabar:32.09.22.2010;kodepos_dev:32.09.22.2010,diskominfo:3137;open_data_jabar:20831;kodepos_dev:3139,2026-08-11,Use for exact postal validation.
ID-3209222011,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2011,PEGAGAN KIDUL,,,32,3209,3209180,3209180012,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2011;open_data_jabar:32.09.22.2011;kodepos_dev:32.09.22.2011,diskominfo:3138;open_data_jabar:20832;kodepos_dev:3140,2026-08-11,Use for exact postal validation.
ID-3209222012,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2012,PEGAAN LOR,PEGAGAN LOR,,32,3209,3209180,3209180015,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2012;open_data_jabar:32.09.22.2012;kodepos_dev:32.09.22.2012,diskominfo:3139;open_data_jabar:20833;kodepos_dev:3141,2026-08-11,Use for exact postal validation.
ID-3209222013,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2013,DUKUH,,,32,3209,3209180,3209180016,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2013;open_data_jabar:32.09.22.2013;kodepos_dev:32.09.22.2013,diskominfo:3140;open_data_jabar:20834;kodepos_dev:3142,2026-08-11,Use for exact postal validation.
ID-3209222014,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2014,KARANGKENDAL,,,32,3209,3209180,3209180017,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2014;open_data_jabar:32.09.22.2014;kodepos_dev:32.09.22.2014,diskominfo:3141;open_data_jabar:20835;kodepos_dev:3143,2026-08-11,Use for exact postal validation.
ID-3209222015,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2015,GROGOL,,,32,3209,3209180,3209180018,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2015;open_data_jabar:32.09.22.2015;kodepos_dev:32.09.22.2015,diskominfo:3142;open_data_jabar:20837;kodepos_dev:3144,2026-08-11,Use for exact postal validation.
ID-3209222016,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2016,KAPETAKAN,,,32,3209,3209180,3209180020,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2016;open_data_jabar:32.09.22.2016;kodepos_dev:32.09.22.2016,diskominfo:3143;open_data_jabar:20838;kodepos_dev:3145,2026-08-11,Use for exact postal validation.
ID-3209222017,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2017,BUNGKO,,,32,3209,3209180,3209180010,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2017;open_data_jabar:32.09.22.2017;kodepos_dev:32.09.22.2017,diskominfo:3144;open_data_jabar:20839;kodepos_dev:3146,2026-08-11,Use for exact postal validation.
ID-3209222018,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.22,KAPETAKAN,,32.09.22.2018,BUNGKO LOR,,,32,3209,3209180,3209180021,45658,45152,verified_adjudicated,high,usable_verified,no,45152;45658,45658,45152,45152,45658,diskominfo,2026-08-11,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.22.2018;open_data_jabar:32.09.22.2018;kodepos_dev:32.09.22.2018,diskominfo:3145;open_data_jabar:20840;kodepos_dev:3147,2026-08-11,Use for exact postal validation.
ID-3209232001,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.23,KLANGENAN,,32.09.23.2001,SERANG,,,32,3209,3209190,3209190001,45656,,verified_adjudicated,high,usable_verified,no,45156;45157;45656,45656,45156,45157,45656,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.23.2001;open_data_jabar:32.09.23.2001;kodepos_dev:32.09.23.2001,diskominfo:3146;open_data_jabar:20841;kodepos_dev:3148,2026-08-11,Use for exact postal validation.
ID-3209232002,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.23,KLANGENAN,,32.09.23.2002,KLANGENAN,,,32,3209,3209190,3209190002,45656,,verified_adjudicated,high,usable_verified,no,45156;45157;45656,45656,45156,45157,45656,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.23.2002;open_data_jabar:32.09.23.2002;kodepos_dev:32.09.23.2002,diskominfo:3147;open_data_jabar:20842;kodepos_dev:3149,2026-08-11,Use for exact postal validation.
ID-3209232003,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.23,KLANGENAN,,32.09.23.2003,DANAWINANGUN,,,32,3209,3209190,3209190003,45656,,verified_adjudicated,high,usable_verified,no,45156;45157;45656,45656,45156,45157,45656,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.23.2003;open_data_jabar:32.09.23.2003;kodepos_dev:32.09.23.2003,diskominfo:3148;open_data_jabar:20843;kodepos_dev:3150,2026-08-11,Use for exact postal validation.
ID-3209232007,32,JAWA BARAT,,32.09,KABUPATEN CIREBON,KAB. CIREBON,32.09.23,KLANGENAN,,32.09.23.2007,PAKANTINGAN,PEKANTINGAN,,32,3209,3209190,3209190007,45656,,verified_adjudicated,high,usable_verified,no,45156;45157;45656,45656,45156,45157,45656,diskominfo,2026-08-12,https://kodepos.posindonesia.co.id/CariKodepos,"Exact village, district, city, and province match on Pos Indonesia.",no,diskominfo_jabar_village_2024_unreviewed;kodepos_dev_rest_api;open_data_jabar_postal_2023;pos_indonesia_postcode_search,diskominfo:32.09.23.2007;open_data_jabar:32.09.23.2007;kodepos_dev:32.09.23.2007,diskominfo:3149;open_data_jabar:20844;kodepos_dev:3151,2026-08-11,Use for exact postal validation.
