village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,unresolved_pattern
32.13.22.2001,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.22,CIKAUM,KAWUNGANTEN,,,,,41264,41264,41266,41264;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.22.2001;open_data_jabar:32.13.22.2001;kodepos_dev:32.13.22.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4438;open_data_jabar:22278;kodepos_dev:4438,2026-08-11,government_sources_agree_api_differs
32.13.30.2004,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.30,PUSAKAJAYA,BOJONGTENGAH,,,,,41266,41266,41255,41255;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.30.2004;open_data_jabar:32.13.30.2004;kodepos_dev:32.13.30.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4506;open_data_jabar:22354;kodepos_dev:4506,2026-08-11,government_sources_agree_api_differs
32.13.30.2005,32,JAWA BARAT,32.13,KAB. SUBANG,32.13.30,PUSAKAJAYA,BOJONGJAYA,,,,,41266,41266,41255,41255;41266,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.13.30.2005;open_data_jabar:32.13.30.2005;kodepos_dev:32.13.30.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4507;open_data_jabar:22355;kodepos_dev:4507,2026-08-11,government_sources_agree_api_differs
32.14.02.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CAMPAKASARI,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2002;open_data_jabar:32.14.02.2002;kodepos_dev:32.14.02.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4522;open_data_jabar:22372;kodepos_dev:4522,2026-08-11,government_sources_agree_api_differs
32.14.02.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,BENTENG,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2003;open_data_jabar:32.14.02.2003;kodepos_dev:32.14.02.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4523;open_data_jabar:22373;kodepos_dev:4523,2026-08-11,government_sources_agree_api_differs
32.14.02.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIRENDE,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2004;open_data_jabar:32.14.02.2004;kodepos_dev:32.14.02.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4524;open_data_jabar:22374;kodepos_dev:4524,2026-08-11,government_sources_agree_api_differs
32.14.02.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIKUMPAY,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2005;open_data_jabar:32.14.02.2005;kodepos_dev:32.14.02.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4525;open_data_jabar:22375;kodepos_dev:4525,2026-08-11,government_sources_agree_api_differs
32.14.02.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIJAYA,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2006;open_data_jabar:32.14.02.2006;kodepos_dev:32.14.02.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4526;open_data_jabar:22376;kodepos_dev:4526,2026-08-11,government_sources_agree_api_differs
32.14.02.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,KERTAMUKTI,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2007;open_data_jabar:32.14.02.2007;kodepos_dev:32.14.02.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4527;open_data_jabar:22377;kodepos_dev:4527,2026-08-11,government_sources_agree_api_differs
32.14.02.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIMAHI,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2008;open_data_jabar:32.14.02.2008;kodepos_dev:32.14.02.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4528;open_data_jabar:22378;kodepos_dev:4528,2026-08-11,government_sources_agree_api_differs
32.14.02.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CIJUNTI,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2009;open_data_jabar:32.14.02.2009;kodepos_dev:32.14.02.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4529;open_data_jabar:22379;kodepos_dev:4529,2026-08-11,government_sources_agree_api_differs
32.14.02.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.02,CAMPAKA,CISAAT,,,,,41181,41181,41180,41180;41181,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.02.2010;open_data_jabar:32.14.02.2010;kodepos_dev:32.14.02.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4530;open_data_jabar:22380;kodepos_dev:4530,2026-08-11,government_sources_agree_api_differs
32.14.16.2001,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,PARAKANSALAM,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2001;open_data_jabar:32.14.16.2001;kodepos_dev:32.14.16.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4682;open_data_jabar:22549;kodepos_dev:4682,2026-08-11,government_sources_agree_api_differs
32.14.16.2002,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,PONDOKBUNGUR,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2002;open_data_jabar:32.14.16.2002;kodepos_dev:32.14.16.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4683;open_data_jabar:22550;kodepos_dev:4683,2026-08-11,government_sources_agree_api_differs
32.14.16.2003,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALEM,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2003;open_data_jabar:32.14.16.2003;kodepos_dev:32.14.16.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4684;open_data_jabar:22551;kodepos_dev:4684,2026-08-11,government_sources_agree_api_differs
32.14.16.2004,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,GALUDRA,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2004;open_data_jabar:32.14.16.2004;kodepos_dev:32.14.16.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4685;open_data_jabar:22552;kodepos_dev:4685,2026-08-11,government_sources_agree_api_differs
32.14.16.2005,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,TANJUNGSARI,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2005;open_data_jabar:32.14.16.2005;kodepos_dev:32.14.16.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4686;open_data_jabar:22553;kodepos_dev:4686,2026-08-11,government_sources_agree_api_differs
32.14.16.2006,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALAMMULYA,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2006;open_data_jabar:32.14.16.2006;kodepos_dev:32.14.16.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4687;open_data_jabar:22554;kodepos_dev:4687,2026-08-11,government_sources_agree_api_differs
32.14.16.2007,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SALAMJAYA,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2007;open_data_jabar:32.14.16.2007;kodepos_dev:32.14.16.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4688;open_data_jabar:22555;kodepos_dev:4688,2026-08-11,government_sources_agree_api_differs
32.14.16.2008,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,BUNGURJAYA,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2008;open_data_jabar:32.14.16.2008;kodepos_dev:32.14.16.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4689;open_data_jabar:22556;kodepos_dev:4689,2026-08-11,government_sources_agree_api_differs
32.14.16.2009,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,GURUDUG,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2009;open_data_jabar:32.14.16.2009;kodepos_dev:32.14.16.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4690;open_data_jabar:22557;kodepos_dev:4690,2026-08-11,government_sources_agree_api_differs
32.14.16.2010,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SUKAJADI,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2010;open_data_jabar:32.14.16.2010;kodepos_dev:32.14.16.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4691;open_data_jabar:22558;kodepos_dev:4691,2026-08-11,government_sources_agree_api_differs
32.14.16.2011,32,JAWA BARAT,32.14,KAB. PURWAKARTA,32.14.16,PONDOKSALAM,SITU,,,,,41173,41173,41115,41115;41173,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.14.16.2011;open_data_jabar:32.14.16.2011;kodepos_dev:32.14.16.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4692;open_data_jabar:22561;kodepos_dev:4692,2026-08-11,government_sources_agree_api_differs
32.15.14.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,MEKARSARI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2001;open_data_jabar:32.15.14.2001;kodepos_dev:32.15.14.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4831;open_data_jabar:22714;kodepos_dev:4831,2026-08-11,government_sources_agree_api_differs
32.15.14.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,JATISARI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2002;open_data_jabar:32.15.14.2002;kodepos_dev:32.15.14.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4832;open_data_jabar:22716;kodepos_dev:4832,2026-08-11,government_sources_agree_api_differs
32.15.14.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,BARUGBUG,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2003;open_data_jabar:32.15.14.2003;kodepos_dev:32.15.14.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4833;open_data_jabar:22717;kodepos_dev:4833,2026-08-11,government_sources_agree_api_differs
32.15.14.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,CIKALONGSARI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2004;open_data_jabar:32.15.14.2004;kodepos_dev:32.15.14.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4834;open_data_jabar:22718;kodepos_dev:4834,2026-08-11,government_sources_agree_api_differs
32.15.14.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,CIREJAG,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2005;open_data_jabar:32.15.14.2005;kodepos_dev:32.15.14.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4835;open_data_jabar:22719;kodepos_dev:4835,2026-08-11,government_sources_agree_api_differs
32.15.14.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,JATIBARU,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2006;open_data_jabar:32.15.14.2006;kodepos_dev:32.15.14.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4836;open_data_jabar:22720;kodepos_dev:4836,2026-08-11,government_sources_agree_api_differs
32.15.14.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,JATIRAGAS,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2007;open_data_jabar:32.15.14.2007;kodepos_dev:32.15.14.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4837;open_data_jabar:22721;kodepos_dev:4837,2026-08-11,government_sources_agree_api_differs
32.15.14.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,JATIWANGI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2008;open_data_jabar:32.15.14.2008;kodepos_dev:32.15.14.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4838;open_data_jabar:22722;kodepos_dev:4838,2026-08-11,government_sources_agree_api_differs
32.15.14.2009,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,KALIJATI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2009;open_data_jabar:32.15.14.2009;kodepos_dev:32.15.14.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4839;open_data_jabar:22723;kodepos_dev:4839,2026-08-11,government_sources_agree_api_differs
32.15.14.2010,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,BALONGGANDU,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2010;open_data_jabar:32.15.14.2010;kodepos_dev:32.15.14.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4840;open_data_jabar:22724;kodepos_dev:4840,2026-08-11,government_sources_agree_api_differs
32.15.14.2011,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,PACING,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2011;open_data_jabar:32.15.14.2011;kodepos_dev:32.15.14.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4841;open_data_jabar:22725;kodepos_dev:4841,2026-08-11,government_sources_agree_api_differs
32.15.14.2012,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,SITUDAM,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2012;open_data_jabar:32.15.14.2012;kodepos_dev:32.15.14.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4842;open_data_jabar:22727;kodepos_dev:4842,2026-08-11,government_sources_agree_api_differs
32.15.14.2013,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,SUKAMEKAR,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2013;open_data_jabar:32.15.14.2013;kodepos_dev:32.15.14.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4843;open_data_jabar:22728;kodepos_dev:4843,2026-08-11,government_sources_agree_api_differs
32.15.14.2014,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.14,JATISARI,TELARSARI,,,,,41374,41374,41375,41374;41375,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.14.2014;open_data_jabar:32.15.14.2014;kodepos_dev:32.15.14.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4844;open_data_jabar:22729;kodepos_dev:4844,2026-08-11,government_sources_agree_api_differs
32.15.15.2001,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,MEKARMAYA,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2001;open_data_jabar:32.15.15.2001;kodepos_dev:32.15.15.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4845;open_data_jabar:22730;kodepos_dev:4845,2026-08-11,government_sources_agree_api_differs
32.15.15.2002,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,CILAMAYA,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2002;open_data_jabar:32.15.15.2002;kodepos_dev:32.15.15.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4846;open_data_jabar:22731;kodepos_dev:4846,2026-08-11,government_sources_agree_api_differs
32.15.15.2003,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,MUARA,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2003;open_data_jabar:32.15.15.2003;kodepos_dev:32.15.15.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4847;open_data_jabar:22732;kodepos_dev:4847,2026-08-11,government_sources_agree_api_differs
32.15.15.2004,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,MUARABARU,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2004;open_data_jabar:32.15.15.2004;kodepos_dev:32.15.15.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4848;open_data_jabar:22733;kodepos_dev:4848,2026-08-11,government_sources_agree_api_differs
32.15.15.2005,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,SUKATANI,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2005;open_data_jabar:32.15.15.2005;kodepos_dev:32.15.15.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4849;open_data_jabar:22734;kodepos_dev:4849,2026-08-11,government_sources_agree_api_differs
32.15.15.2006,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,TEGALWARU,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2006;open_data_jabar:32.15.15.2006;kodepos_dev:32.15.15.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4850;open_data_jabar:22735;kodepos_dev:4850,2026-08-11,government_sources_agree_api_differs
32.15.15.2007,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,TEGALSARI,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2007;open_data_jabar:32.15.15.2007;kodepos_dev:32.15.15.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4851;open_data_jabar:22736;kodepos_dev:4851,2026-08-11,government_sources_agree_api_differs
32.15.15.2008,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,CIKALONG,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2008;open_data_jabar:32.15.15.2008;kodepos_dev:32.15.15.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4852;open_data_jabar:22738;kodepos_dev:4852,2026-08-11,government_sources_agree_api_differs
32.15.15.2009,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,CIKARANG,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2009;open_data_jabar:32.15.15.2009;kodepos_dev:32.15.15.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4853;open_data_jabar:22739;kodepos_dev:4853,2026-08-11,government_sources_agree_api_differs
32.15.15.2010,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,RAWAGEMPOL WETAN,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2010;open_data_jabar:32.15.15.2010;kodepos_dev:32.15.15.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4854;open_data_jabar:22740;kodepos_dev:4854,2026-08-11,government_sources_agree_api_differs
32.15.15.2011,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,RAWAGEMPOL KULON,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2011;open_data_jabar:32.15.15.2011;kodepos_dev:32.15.15.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4855;open_data_jabar:22741;kodepos_dev:4855,2026-08-11,government_sources_agree_api_differs
32.15.15.2012,32,JAWA BARAT,32.15,KAB. KARAWANG,32.15.15,CILAMAYA WETAN,SUKAKERTA,,,,,41384,41384,41386,41384;41386,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.15.15.2012;open_data_jabar:32.15.15.2012;kodepos_dev:32.15.15.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:4856;open_data_jabar:22742;kodepos_dev:4856,2026-08-11,government_sources_agree_api_differs
32.16.02.2001,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.02,BABELAN,BUNIBAKTI,,,,,17617,17617,17610,17610;17617,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.02.2001;open_data_jabar:32.16.02.2001;kodepos_dev:32.16.02.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5020;open_data_jabar:22927;kodepos_dev:5022,2026-08-11,government_sources_agree_api_differs
32.16.02.2002,32,JAWA BARAT,32.16,KAB. BEKASI,32.16.02,BABELAN,MUARABAKTI,,,,,17619,17619,17610,17610;17619,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.16.02.2002;open_data_jabar:32.16.02.2002;kodepos_dev:32.16.02.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:5021;open_data_jabar:22928;kodepos_dev:5023,2026-08-11,government_sources_agree_api_differs
