village_code,province_code,province_name,city_code,city_name,district_code,district_name,village_name,postal_code,postal_code_candidate,candidate_status,candidate_sources,postal_code_diskominfo,postal_code_open_data_jabar,postal_code_kodepos_dev,postal_candidates,verification_status,confidence,review_required,selected_reason,administrative_resolution_applied,former_village_code,source_village_codes,source_ids,source_rows,snapshot,review_case_type,suggested_postal_code,suggestion_basis,unresolved_pattern,district_cluster_id,triplet_cluster_id,affected_rows_if_same_pattern,existing_pos_observation,existing_pos_match,existing_pos_evidence_url,reviewer,review_status,review_decision,reviewed_postal_code,evidence_source_name,evidence_url,evidence_checked_at,evidence_scope,review_notes,second_reviewer,second_review_status
32.01.04.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.04,SUKARAJA,PASIR JAMBU,,,,,16717,16710,16711,16710;16711;16717,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.04.2009;open_data_jabar:32.01.04.2009;kodepos_dev:32.01.04.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:47;open_data_jabar:17398;kodepos_dev:47,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-CFE8F3C5001C,TRIP-F57B604AF08F,1,,,,,pending,,,,,,,,,not_started
32.04.34.2001,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,RANCAKASUMBA,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2001;open_data_jabar:32.04.34.2001;kodepos_dev:32.04.34.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1382;open_data_jabar:18881;kodepos_dev:1382,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.04.34.2003,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,CIBODAS,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2003;open_data_jabar:32.04.34.2003;kodepos_dev:32.04.34.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1384;open_data_jabar:18883;kodepos_dev:1384,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.04.34.2004,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,PANYADAP,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2004;open_data_jabar:32.04.34.2004;kodepos_dev:32.04.34.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1385;open_data_jabar:18884;kodepos_dev:1385,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.04.34.2005,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,BOJONGEMAS,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2005;open_data_jabar:32.04.34.2005;kodepos_dev:32.04.34.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1386;open_data_jabar:18885;kodepos_dev:1386,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.04.34.2006,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,PADAMUKTI,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2006;open_data_jabar:32.04.34.2006;kodepos_dev:32.04.34.2006,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1387;open_data_jabar:18886;kodepos_dev:1387,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.04.34.2007,32,JAWA BARAT,32.04,KAB. BANDUNG,32.04.34,SOLOKANJERUK,LANGENSARI,,,,,40387,40376,40375,40375;40376;40387,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.04.34.2007;open_data_jabar:32.04.34.2007;kodepos_dev:32.04.34.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:1388;open_data_jabar:18887;kodepos_dev:1388,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D25F206106AD,TRIP-F71C1B4B6C67,6,,,,,pending,,,,,,,,,not_started
32.01.03.2014,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,PASIRMUKTI,,,,,16818,16810,16811,16810;16811;16818,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2014;open_data_jabar:32.01.03.2014;kodepos_dev:32.01.03.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:38;open_data_jabar:17388;kodepos_dev:38,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-31C743166D50,1,,,,,pending,,,,,,,,,not_started
32.01.03.2013,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,HAMBALANG,,,,,16816,16810,16811,16810;16811;16816,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2013;open_data_jabar:32.01.03.2013;kodepos_dev:32.01.03.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:37;open_data_jabar:17387;kodepos_dev:37,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-3B09927B15E2,1,,,,,pending,,,,,,,,,not_started
32.01.03.1007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,KARANG ASEM BARAT,,,,,16812,16810,16811,16810;16811;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.1007;open_data_jabar:32.01.03.1007;kodepos_dev:32.01.03.1007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:31;open_data_jabar:17375;kodepos_dev:26,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-71286E38B37C,2,,,,,pending,,,,,,,,,not_started
32.01.03.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,KARANG ASEM TIMUR,,,,,16812,16810,16811,16810;16811;16812,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2008;open_data_jabar:32.01.03.2008;kodepos_dev:32.01.03.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:32;open_data_jabar:17382;kodepos_dev:32,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-71286E38B37C,2,,,,,pending,,,,,,,,,not_started
32.01.03.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,LEUWINUTUG,,,,,16813,16810,16811,16810;16811;16813,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2003;open_data_jabar:32.01.03.2003;kodepos_dev:32.01.03.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:27;open_data_jabar:17378;kodepos_dev:29,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-83DFC76C8ABB,1,,,,,pending,,,,,,,,,not_started
32.01.03.2011,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,TANGKIL,,,,,16815,16810,16811,16810;16811;16815,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2011;open_data_jabar:32.01.03.2011;kodepos_dev:32.01.03.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:35;open_data_jabar:17385;kodepos_dev:35,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-84070CF2C785,1,,,,,pending,,,,,,,,,not_started
32.01.03.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,TAJUR,,,,,16817,16810,16811,16810;16811;16817,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2004;open_data_jabar:32.01.03.2004;kodepos_dev:32.01.03.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:28;open_data_jabar:17379;kodepos_dev:30,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-8678FD291DB7,1,,,,,pending,,,,,,,,,not_started
32.01.03.2005,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,SANJA,,,,,16814,16810,16811,16810;16811;16814,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2005;open_data_jabar:32.01.03.2005;kodepos_dev:32.01.03.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:29;open_data_jabar:17380;kodepos_dev:31,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-9B460AD07CBB,2,,,,,pending,,,,,,,,,not_started
32.01.03.2012,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,SUKAHATI,,,,,16814,16810,16811,16810;16811;16814,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2012;open_data_jabar:32.01.03.2012;kodepos_dev:32.01.03.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:36;open_data_jabar:17386;kodepos_dev:36,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-9B460AD07CBB,2,,,,,pending,,,,,,,,,not_started
32.01.03.2009,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,TARIKOLOT,,,,,16819,16810,16811,16810;16811;16819,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2009;open_data_jabar:32.01.03.2009;kodepos_dev:32.01.03.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:33;open_data_jabar:17383;kodepos_dev:33,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-FD535C2C7A21,2,,,,,pending,,,,,,,,,not_started
32.01.03.2010,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.03,CITEUREUP,GUNUNGSARI,,,,,16819,16810,16811,16810;16811;16819,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.03.2010;open_data_jabar:32.01.03.2010;kodepos_dev:32.01.03.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:34;open_data_jabar:17384;kodepos_dev:34,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-D5B42F5CB317,TRIP-FD535C2C7A21,2,,,,,pending,,,,,,,,,not_started
32.01.39.2004,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,WANGUNJAYA,,,,,16288,16640,16641,16288;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2004;open_data_jabar:32.01.39.2004;kodepos_dev:32.01.39.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:425;open_data_jabar:17819;kodepos_dev:425,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-0CF0AD4FBB0A,1,,,,,pending,,,,,,,,,not_started
32.01.39.2008,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SIBANTENG,,,,,16284,16640,16641,16284;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2008;open_data_jabar:32.01.39.2008;kodepos_dev:32.01.39.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:429;open_data_jabar:17823;kodepos_dev:429,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-1FC3068E6CBE,1,,,,,pending,,,,,,,,,not_started
32.01.39.2002,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,BABAKAN SADENG,,,,,16283,16640,16641,16283;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2002;open_data_jabar:32.01.39.2002;kodepos_dev:32.01.39.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:423;open_data_jabar:17817;kodepos_dev:423,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-607A5951E2D8,1,,,,,pending,,,,,,,,,not_started
32.01.39.2003,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SADENG KOLOT,,,,,16282,16640,16641,16282;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2003;open_data_jabar:32.01.39.2003;kodepos_dev:32.01.39.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:424;open_data_jabar:17818;kodepos_dev:424,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-CED57CC7E042,1,,,,,pending,,,,,,,,,not_started
32.01.39.2001,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,LEUWISADENG,,,,,16281,16640,16641,16281;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2001;open_data_jabar:32.01.39.2001;kodepos_dev:32.01.39.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:422;open_data_jabar:17816;kodepos_dev:422,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-D5C4E605BEA6,1,,,,,pending,,,,,,,,,not_started
32.01.39.2007,32,JAWA BARAT,32.01,KAB. BOGOR,32.01.39,LEUWISADENG,SADENG,,,,,16285,16640,16641,16285;16640;16641,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.01.39.2007;open_data_jabar:32.01.39.2007;kodepos_dev:32.01.39.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:428;open_data_jabar:17822;kodepos_dev:428,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-DA3F67C90468,TRIP-EFF3AD5B8343,1,,,,,pending,,,,,,,,,not_started
32.09.35.2001,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,PALIR,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2001;open_data_jabar:32.09.35.2001;kodepos_dev:32.09.35.2001,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3266;open_data_jabar:20974;kodepos_dev:3268,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2002,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,ASTAPADA,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2002;open_data_jabar:32.09.35.2002;kodepos_dev:32.09.35.2002,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3267;open_data_jabar:20975;kodepos_dev:3269,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2003,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,GESIK,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2003;open_data_jabar:32.09.35.2003;kodepos_dev:32.09.35.2003,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3268;open_data_jabar:20976;kodepos_dev:3270,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2004,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,KEMLAKAGEDE,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2004;open_data_jabar:32.09.35.2004;kodepos_dev:32.09.35.2004,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3269;open_data_jabar:20977;kodepos_dev:3271,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2005,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,DAWUAN,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2005;open_data_jabar:32.09.35.2005;kodepos_dev:32.09.35.2005,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3270;open_data_jabar:20978;kodepos_dev:3272,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2007,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,KALIBARU,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2007;open_data_jabar:32.09.35.2007;kodepos_dev:32.09.35.2007,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3272;open_data_jabar:20981;kodepos_dev:3274,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.35.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.35,TENGAH TANI,KALITENGAH,,,,,45642,45153,45168,45153;45168;45642,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.35.2008;open_data_jabar:32.09.35.2008;kodepos_dev:32.09.35.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:3273;open_data_jabar:20982;kodepos_dev:3275,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E0CA4F73B585,TRIP-D1AFA1BAF260,7,,,,,pending,,,,,,,,,not_started
32.09.01.2008,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED DESA,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2008;open_data_jabar:32.09.01.2008;kodepos_dev:32.09.01.2008,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2897;open_data_jabar:20565;kodepos_dev:2897,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2009,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED KOTA,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2009;open_data_jabar:32.09.01.2009;kodepos_dev:32.09.01.2009,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2898;open_data_jabar:20566;kodepos_dev:2898,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2010,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,MEKARSARI,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2010;open_data_jabar:32.09.01.2010;kodepos_dev:32.09.01.2010,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2899;open_data_jabar:20567;kodepos_dev:2899,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2011,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,WALED ASEM,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2011;open_data_jabar:32.09.01.2011;kodepos_dev:32.09.01.2011,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2900;open_data_jabar:20568;kodepos_dev:2900,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2012,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,AMBIT,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2012;open_data_jabar:32.09.01.2012;kodepos_dev:32.09.01.2012,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2901;open_data_jabar:20569;kodepos_dev:2901,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2013,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,CIUYAH,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2013;open_data_jabar:32.09.01.2013;kodepos_dev:32.09.01.2013,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2902;open_data_jabar:20571;kodepos_dev:2902,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2014,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,GUNUNGSARI,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2014;open_data_jabar:32.09.01.2014;kodepos_dev:32.09.01.2014,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2903;open_data_jabar:20572;kodepos_dev:2903,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2015,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,KARANGSARI,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2015;open_data_jabar:32.09.01.2015;kodepos_dev:32.09.01.2015,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2904;open_data_jabar:20573;kodepos_dev:2904,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
32.09.01.2016,32,JAWA BARAT,32.09,KAB. CIREBON,32.09.01,WALED,CIKULAK KIDUL,,,,,45687,45187,45180,45180;45187;45687,review_required,unresolved,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.,no,,diskominfo:32.09.01.2016;open_data_jabar:32.09.01.2016;kodepos_dev:32.09.01.2016,diskominfo_jabar_village_2024_unreviewed;open_data_jabar_postal_2023;kodepos_dev_rest_api,diskominfo:2905;open_data_jabar:20574;kodepos_dev:2905,2026-08-11,source_disagreement,,No safe suggestion; compare all source values.,all_three_different,DIST-E1DCABF29DB3,TRIP-3887B8392F5D,12,,,,,pending,,,,,,,,,not_started
