id,kemendagri_provinsi_kode,kemendagri_kota_kode,kemendagri_kecamatan_kode,kemendagri_kelurahan_kode,kemendagri_provinsi_nama,kemendagri_kota_nama,kemendagri_kecamatan_nama,kemendagri_kelurahan_nama,bps_provinsi_kode,bps_kota_kode,bps_kecamatan_kode,bps_kelurahan_kode,bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kelurahan_nama,latitude,longitude,kode_pos,status_adm
5251,32,32.17,32.17.05,32.17.05.2010,JAWA BARAT,KAB. BANDUNG BARAT,CIPEUNDEUY,SIRNARAJA,32.0,3217.0,3217150.0,3217150003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNARAJA,-6.77423,107.38456,40758.0,
5252,32,32.17,32.17.05,32.17.05.2011,JAWA BARAT,KAB. BANDUNG BARAT,CIPEUNDEUY,SIRNAGALIH,32.0,3217.0,3217150.0,3217150011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SIRNAGALIH,-6.71096,107.36434,40758.0,
5253,32,32.17,32.17.05,32.17.05.2012,JAWA BARAT,KAB. BANDUNG BARAT,CIPEUNDEUY,SUKAHAJI,32.0,3217.0,3217150.0,3217150009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPEUNDEUY,SUKAHAJI,-6.72982,107.36944,40758.0,
5254,32,32.17,32.17.06,32.17.06.2001,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,NGAMPRAH,32.0,3217.0,3217100.0,3217100008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,NGAMPRAH,-6.82972,107.50718,40721.0,
5255,32,32.17,32.17.06,32.17.06.2002,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,CIMAREME,32.0,3217.0,3217100.0,3217100001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,CIMAREME,-6.86554,107.50499,40722.0,
5256,32,32.17,32.17.06,32.17.06.2003,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,CILAME,32.0,3217.0,3217100.0,3217100005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,CILAME,-6.85093,107.51679,40721.0,
5257,32,32.17,32.17.06,32.17.06.2004,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,TANIMULYA,32.0,3217.0,3217100.0,3217100003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,TANIMULYA,-6.85973,107.52401,40723.0,
5258,32,32.17,32.17.06,32.17.06.2005,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,CIMANGGU,32.0,3217.0,3217100.0,3217100010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,CIMANGGU,-6.81329,107.5036,40724.0,
5259,32,32.17,32.17.06,32.17.06.2006,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,BOJONGKONENG,32.0,3217.0,3217100.0,3217100011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,BOJONGKONENG,-6.81513,107.49451,40727.0,
5260,32,32.17,32.17.06,32.17.06.2007,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,MARGAJAYA,32.0,3217.0,3217100.0,3217100006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,MARGAJAYA,-6.8575,107.50578,40725.0,
5261,32,32.17,32.17.06,32.17.06.2008,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,MEKARSARI,32.0,3217.0,3217100.0,3217100007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,MEKARSARI,-6.84172,107.51056,40726.0,
5262,32,32.17,32.17.06,32.17.06.2009,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,GADOBANGKONG,32.0,3217.0,3217100.0,3217100002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,GADOBANGKONG,-6.8675,107.51874,40722.0,
5263,32,32.17,32.17.06,32.17.06.2010,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,SUKATANI,32.0,3217.0,3217100.0,3217100009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,SUKATANI,-6.83108,107.49464,40725.0,
5264,32,32.17,32.17.06,32.17.06.2011,JAWA BARAT,KAB. BANDUNG BARAT,NGAMPRAH,PAKUHAJI,32.0,3217.0,3217100.0,3217100004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,NGAMPRAH,PAKUHAJI,-6.82632,107.54295,40723.0,
5265,32,32.17,32.17.07,32.17.07.2001,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,CIPTAHARJA,32.0,3217.0,3217080.0,3217080002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,CIPTAHARJA,-6.84957,107.37426,40754.0,
5266,32,32.17,32.17.07,32.17.07.2002,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,CIPATAT,32.0,3217.0,3217080.0,3217080003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,CIPATAT,-6.82542,107.38205,40754.0,
5267,32,32.17,32.17.07,32.17.07.2003,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,CITATAH,32.0,3217.0,3217080.0,3217080004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,CITATAH,-6.83309,107.41316,40754.0,
5268,32,32.17,32.17.07,32.17.07.2004,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,RAJAMANDALAKULON,32.0,3217.0,3217080.0,3217080001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,RAJAMANDALA KULON,-6.85377,107.35048,40754.0,
5269,32,32.17,32.17.07,32.17.07.2005,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,MANDALAWANGI,32.0,3217.0,3217080.0,3217080012.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,MANDALAWANGI,-6.83411,107.33958,40754.0,
5270,32,32.17,32.17.07,32.17.07.2006,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,KERTAMUKTI,32.0,3217.0,3217080.0,3217080009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,KERTAMUKTI,-6.80733,107.37831,40754.0,
5271,32,32.17,32.17.07,32.17.07.2007,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,NYALINDUNG,32.0,3217.0,3217080.0,3217080007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,NYALINDUNG,-6.79182,107.43445,40754.0,
5272,32,32.17,32.17.07,32.17.07.2008,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,GUNUNGMASIGIT,32.0,3217.0,3217080.0,3217080005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,GUNUNGMASIGIT,-6.83243,107.43896,40754.0,
5273,32,32.17,32.17.07,32.17.07.2009,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,CIRAWAMEKAR,32.0,3217.0,3217080.0,3217080006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,CIRAWAMEKAR,-6.80962,107.42846,40754.0,
5274,32,32.17,32.17.07,32.17.07.2010,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,MANDALASARI,32.0,3217.0,3217080.0,3217080011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,MANDALASARI,-6.82832,107.32587,40754.0,
5275,32,32.17,32.17.07,32.17.07.2011,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,SUMURBANDUNG,32.0,3217.0,3217080.0,3217080008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,SUMURBANDUNG,-6.78704,107.41784,40754.0,
5276,32,32.17,32.17.07,32.17.07.2012,JAWA BARAT,KAB. BANDUNG BARAT,CIPATAT,SARIMUKTI,32.0,3217.0,3217080.0,3217080010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPATAT,SARIMUKTI,-6.80815,107.34913,40754.0,
5277,32,32.17,32.17.08,32.17.08.2001,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,KERTAMULYA,32.0,3217.0,3217090.0,3217090007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,KERTAMULYA,-6.84351,107.48584,40716.0,
5278,32,32.17,32.17.08,32.17.08.2002,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,PADALARANG,32.0,3217.0,3217090.0,3217090006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,PADALARANG,-6.84425,107.46715,40711.0,
5279,32,32.17,32.17.08,32.17.08.2003,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,CIMERANG,32.0,3217.0,3217090.0,3217090002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,CIMERANG,-6.87556,107.48819,40714.0,
5280,32,32.17,32.17.08,32.17.08.2004,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,CAMPAKA MEKAR,32.0,3217.0,3217090.0,3217090010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,CEMPAKAMEKAR,-6.8033,107.45573,40718.0,
5281,32,32.17,32.17.08,32.17.08.2005,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,TAGOGAPU,32.0,3217.0,3217090.0,3217090009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,TAGOGAPU,-6.80722,107.48094,40717.0,
5282,32,32.17,32.17.08,32.17.08.2006,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,CIBURUY,32.0,3217.0,3217090.0,3217090008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,CIBURUY,-6.81717,107.47467,40719.0,
5283,32,32.17,32.17.08,32.17.08.2007,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,KERTAJAYA,32.0,3217.0,3217090.0,3217090004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,KERTAJAYA,-6.85773,107.48257,40713.0,
5284,32,32.17,32.17.08,32.17.08.2008,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,CIPEUNDEUY,32.0,3217.0,3217090.0,3217090003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,CIPEUNDEUY,-6.86333,107.48796,40714.0,
5285,32,32.17,32.17.08,32.17.08.2009,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,JAYAMEKAR,32.0,3217.0,3217090.0,3217090005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,JAYAMEKAR,-6.8499,107.45895,40712.0,
5286,32,32.17,32.17.08,32.17.08.2010,JAWA BARAT,KAB. BANDUNG BARAT,PADALARANG,LAKSANAMEKAR,32.0,3217.0,3217090.0,3217090001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,PADALARANG,LAKSANAMEKAR,-6.88153,107.50419,40715.0,
5287,32,32.17,32.17.09,32.17.09.2001,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,BATUJAJAR TIMUR,32.0,3217.0,3217070.0,3217070003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,BATUJAJAR TIMUR,-6.90943,107.51359,40761.0,
5288,32,32.17,32.17.09,32.17.09.2002,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,BATUJAJAR BARAT,32.0,3217.0,3217070.0,3217070002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,BATUJAJAR BARAT,-6.92024,107.50082,40761.0,
5289,32,32.17,32.17.09,32.17.09.2004,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,GALANGGANG,32.0,3217.0,3217070.0,3217070005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,GALANGGANG,-6.9143,107.49738,40761.0,
5290,32,32.17,32.17.09,32.17.09.2005,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,CANGKORAH,32.0,3217.0,3217070.0,3217070007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,CANGKORAH,-6.88993,107.47446,40761.0,
5291,32,32.17,32.17.09,32.17.09.2007,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,SELACAU,32.0,3217.0,3217070.0,3217070001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,SELACAU,-6.92998,107.51313,40761.0,
5292,32,32.17,32.17.09,32.17.09.2008,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,PANGAUBAN,32.0,3217.0,3217070.0,3217070006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,PANGAUBAN,-6.90094,107.46754,40761.0,
5293,32,32.17,32.17.09,32.17.09.2010,JAWA BARAT,KAB. BANDUNG BARAT,BATUJAJAR,GIRIASIH,32.0,3217.0,3217070.0,3217070004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,BATUJAJAR,GIRIASIH,-6.89532,107.49787,40761.0,
5294,32,32.17,32.17.10,32.17.10.2001,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,CIPATIK,32.0,3217.0,3217050.0,3217050014.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,CIPATIK,-6.93629,107.50495,40767.0,
5295,32,32.17,32.17.10,32.17.10.2002,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,CITAPEN,32.0,3217.0,3217050.0,3217050015.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,CITAPEN,-6.93382,107.4985,40767.0,
5296,32,32.17,32.17.10,32.17.10.2003,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,CIHAMPELAS,32.0,3217.0,3217050.0,3217050016.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,CIHAMPELAS,-6.91898,107.46794,40767.0,
5297,32,32.17,32.17.10,32.17.10.2004,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,MEKARJAYA,32.0,3217.0,3217050.0,3217050021.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,MEKARJAYA,-6.91109,107.44971,40767.0,
5298,32,32.17,32.17.10,32.17.10.2005,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,MEKARMUKTI,32.0,3217.0,3217050.0,3217050017.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,MEKARMUKTI,-6.93061,107.46421,40767.0,
5299,32,32.17,32.17.10,32.17.10.2006,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,PATARUMAN,32.0,3217.0,3217050.0,3217050013.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,PATARUMAN,-6.94407,107.52185,40767.0,
5300,32,32.17,32.17.10,32.17.10.2007,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,SITUWANGI,32.0,3217.0,3217050.0,3217050012.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,SITUWANGI,-6.95746,107.50984,40767.0,
5301,32,32.17,32.17.10,32.17.10.2008,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,SINGAJAYA,32.0,3217.0,3217050.0,3217050009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,SINGAJAYA,-6.95239,107.47698,40767.0,
5302,32,32.17,32.17.10,32.17.10.2009,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,TANJUNGWANGI,32.0,3217.0,3217050.0,3217050011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,TANJUNGWANGI,-6.95593,107.49753,40767.0,
5303,32,32.17,32.17.10,32.17.10.2010,JAWA BARAT,KAB. BANDUNG BARAT,CIHAMPELAS,TANJUNGJAYA,32.0,3217.0,3217050.0,3217050020.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIHAMPELAS,TANJUNGJAYA,-6.91898,107.46794,40767.0,
5304,32,32.17,32.17.11,32.17.11.2001,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,CILILIN,32.0,3217.0,3217040.0,3217040007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,CILILIN,-6.9473,107.44928,40762.0,
5305,32,32.17,32.17.11,32.17.11.2002,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,BUDIHARJA,32.0,3217.0,3217040.0,3217040018.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,BUDIHARJA,-6.93573,107.43705,40762.0,
5306,32,32.17,32.17.11,32.17.11.2003,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,BATULAYANG,32.0,3217.0,3217040.0,3217040006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,BATULAYANG,-6.96612,107.44446,40762.0,
5307,32,32.17,32.17.11,32.17.11.2004,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,BONGAS,32.0,3217.0,3217040.0,3217040005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,BONGAS,-6.95696,107.42603,40762.0,
5308,32,32.17,32.17.11,32.17.11.2005,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,KARANGANYAR,32.0,3217.0,3217040.0,3217040019.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,KARANGANYAR,-6.92876,107.39284,40762.0,
5309,32,32.17,32.17.11,32.17.11.2006,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,KARANGTANJUNG,32.0,3217.0,3217040.0,3217040008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,KARANGTANJUNG,-6.95107,107.47038,40762.0,
5310,32,32.17,32.17.11,32.17.11.2007,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,KARYAMUKTI,32.0,3217.0,3217040.0,3217040001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,KARYAMUKTI,-7.02946,107.47004,40762.0,
5311,32,32.17,32.17.11,32.17.11.2008,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,KIDANGPANANJUNG,32.0,3217.0,3217040.0,3217040010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,KIDANGPANANJUNG,-6.97926,107.48319,40762.0,
5312,32,32.17,32.17.11,32.17.11.2009,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,MUKAPAYUNG,32.0,3217.0,3217040.0,3217040003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,MUKAPAYUNG,-6.99272,107.45913,40762.0,
5313,32,32.17,32.17.11,32.17.11.2010,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,NANGGERANG,32.0,3217.0,3217040.0,3217040002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,NANGGERANG,-7.01802,107.45663,40762.0,
5314,32,32.17,32.17.11,32.17.11.2011,JAWA BARAT,KAB. BANDUNG BARAT,CILILIN,RANCAPANGGUNG,32.0,3217.0,3217040.0,3217040004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CILILIN,RANCAPANGGUNG,-6.99531,107.43267,40762.0,
5315,32,32.17,32.17.12,32.17.12.2001,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,SARINAGEN,32.0,3217.0,3217060.0,3217060010.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,SARINAGEN,-6.94044,107.35203,40764.0,
5316,32,32.17,32.17.12,32.17.12.2002,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,BARANANGSIANG,32.0,3217.0,3217060.0,3217060014.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,BARANANGSIANG,-6.90508,107.34506,40764.0,
5317,32,32.17,32.17.12,32.17.12.2003,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CITALEM,32.0,3217.0,3217060.0,3217060008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CITALEM,-6.94766,107.38399,40764.0,
5318,32,32.17,32.17.12,32.17.12.2004,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CIJENUK,32.0,3217.0,3217060.0,3217060005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CIJENUK,-6.96781,107.38948,40764.0,
5319,32,32.17,32.17.12,32.17.12.2005,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CIJAMBU,32.0,3217.0,3217060.0,3217060012.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CIJAMBU,-6.92838,107.33525,40764.0,
5320,32,32.17,32.17.12,32.17.12.2006,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CIBENDA,32.0,3217.0,3217060.0,3217060011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CIBENDA,-6.9346,107.33348,40764.0,
5321,32,32.17,32.17.12,32.17.12.2007,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CINTAASIH,32.0,3217.0,3217060.0,3217060001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CINTAASIH,-6.96008,107.32222,40764.0,
5322,32,32.17,32.17.12,32.17.12.2008,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,CICANGKANGHILIR,32.0,3217.0,3217060.0,3217060006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,CICANGKANG HILIR,-6.96116,107.41114,40764.0,
5323,32,32.17,32.17.12,32.17.12.2009,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,GIRIMUKTI,32.0,3217.0,3217060.0,3217060004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,GIRIMUKTI,-6.98483,107.36885,40764.0,
5324,32,32.17,32.17.12,32.17.12.2010,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,KARANGSARI,32.0,3217.0,3217060.0,3217060002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,KARANGSARI,-6.96624,107.3524,40764.0,
5325,32,32.17,32.17.12,32.17.12.2011,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,MEKARSARI,32.0,3217.0,3217060.0,3217060009.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,MEKARSARI,-6.94439,107.36594,40764.0,
5326,32,32.17,32.17.12,32.17.12.2012,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,NEGLASARI,32.0,3217.0,3217060.0,3217060003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,NEGLASARI,-6.96206,107.35965,40764.0,
5327,32,32.17,32.17.12,32.17.12.2013,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,SIRNAGALIH,32.0,3217.0,3217060.0,3217060013.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,SIRNAGALIH,-6.90542,107.32628,40764.0,
5328,32,32.17,32.17.12,32.17.12.2014,JAWA BARAT,KAB. BANDUNG BARAT,CIPONGKOR,SUKAMULYA,32.0,3217.0,3217060.0,3217060007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,CIPONGKOR,SUKAMULYA,-6.95273,107.40031,40764.0,
5329,32,32.17,32.17.13,32.17.13.2001,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,CIBEDUG,32.0,3217.0,3217010.0,3217010002.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,CIBEDUG,-7.00677,107.27652,40766.0,
5330,32,32.17,32.17.13,32.17.13.2002,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,BOJONG,32.0,3217.0,3217010.0,3217010004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,BOJONG,-6.96969,107.22911,40766.0,
5331,32,32.17,32.17.13,32.17.13.2003,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,BOJONGSALAM,32.0,3217.0,3217010.0,3217010005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,BOJONGSALAM,-6.98796,107.26126,40766.0,
5332,32,32.17,32.17.13,32.17.13.2004,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,CIBITUNG,32.0,3217.0,3217010.0,3217010008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,CIBITUNG,-6.9118,107.29711,40766.0,
5333,32,32.17,32.17.13,32.17.13.2005,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,CICADAS,32.0,3217.0,3217010.0,3217010001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,CICADAS,-6.99236,107.29621,40766.0,
5334,32,32.17,32.17.13,32.17.13.2006,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,CINENGAH,32.0,3217.0,3217010.0,3217010006.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,CINENGAH,-6.96874,107.27551,40766.0,
5335,32,32.17,32.17.13,32.17.13.2007,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,SUKAMANAH,32.0,3217.0,3217010.0,3217010003.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,SUKAMANAH,-6.99673,107.21294,40766.0,
5336,32,32.17,32.17.13,32.17.13.2008,JAWA BARAT,KAB. BANDUNG BARAT,RONGGA,SUKARESMI,32.0,3217.0,3217010.0,3217010007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,RONGGA,SUKARESMI,-6.92966,107.27799,40766.0,
5337,32,32.17,32.17.14,32.17.14.2001,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,CINTAKARYA,32.0,3217.0,3217030.0,3217030007.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,CINTAKARYA,-7.00111,107.39262,40763.0,
5338,32,32.17,32.17.14,32.17.14.2002,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,SINDANGKERTA,32.0,3217.0,3217030.0,3217030011.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,SINDANGKERTA,-6.97806,107.41718,40763.0,
5339,32,32.17,32.17.14,32.17.14.2003,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,BUNINAGARA,32.0,3217.0,3217030.0,3217030004.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,BUNINAGARA,-7.03641,107.45061,40763.0,
5340,32,32.17,32.17.14,32.17.14.2004,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,CIKADU,32.0,3217.0,3217030.0,3217030005.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,CIKADU,-6.99604,107.41622,40763.0,
5341,32,32.17,32.17.14,32.17.14.2005,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,CICANGKANGGIRANG,32.0,3217.0,3217030.0,3217030008.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,CICANGKANG GIRANG,-7.00841,107.37469,40763.0,
5342,32,32.17,32.17.14,32.17.14.2006,JAWA BARAT,KAB. BANDUNG BARAT,SINDANGKERTA,MEKARWANGI,32.0,3217.0,3217030.0,3217030001.0,JAWA BARAT,KABUPATEN BANDUNG BARAT,SINDANGKERTA,MEKARWANGI,-7.069,107.40673,40763.0,
